asin,image,overall,reviewText,reviewTime,reviewerID,reviewerName,style,summary,unixReviewTime,verified,vote,Category
B00005B70I,,4,"I purchased a DX3500 after a week's ownership of an HP 318 that I returned. The DX3500 is an extremely capable camera that is easy to use for beginners and sophisticated users alike.
Compared to the HP 318, the DX3500 offers superior picture quality. Fine details are not lost in the 'grain' of the image. Colors are well balanced and smooth. Setup and operation are easy with the single function knob and easy to navigate menus displayed on the rear LCD.
One feature that should be mandatory on digital cameras is a lens cap or cover. This model has a lens shutter that turns off the camera when closed. In addition, there are guide lines on the viewfinder that show you where the edges of your picture will be so you don't cut off what you're trying to photograph.
Battery life is okay with alkalines although they aren't recommended for use with this camera because of the high drain. Kodak includes a Lithium Ion battery pack with this camera that provides a lot of use out of the box. Another plus is that this camera only requires two AA batteries as opposed to other units that require four.
The included software installed smoothly on Windows XP and when the camera is attached via the USB port, it shows up as a removable drive under the file manager. You can transfer files with either file manager or the Kodak software. Using the Kodak method is easier and allows you to automatically clear the camera when the pictures are downloaded.
I purchased two NiMH batteries and a charger for less than twenty dollars instead of buying the Kodak camera dock and rechargeable batteries. The dock simplifies image transfer and would be useful if you're doing a lot of picture-taking. It can also charge Kodak batteries when your camera is docked.
At medium resolution, the camera's internal memory stores 48 images. That supports 5x7 inch prints and I find this a very good amount of storage capacity in case you forget your Compact Flash card at home.
The manual is easy to read and gets the first-time digital camera user up to speed quickly. All features of the camera are covered with step-by-step instructions.
The drawbacks? They're nit-picks really.
* I'd prefer a little more heft and size to the camera to make it easier to grasp.
* The construction is not as solid-feeling as the Kodak DC series of cameras although this unit has very good fit and finish.
* Only two picture resolutions: high and medium. A low (640x480) resolution would be nice for web imaging.
* The camera does not support USB-Storage protocols. You must have the Kodak software or a compact flash card reader to transfer images to your computer.
* No provison for an AC adapter for studio use.","02 16, 2002",A1MJWOYNJSZPPJ,James,{'Style:': ' Kodak DX3500 Digital Camera'},Great entry-level digital camera,1013817600,False,,Electronics
B00007E7C8,,3,Hurt the ears and head after a while.  Buy a better pair.,"04 4, 2015",ATD3JRQVPZXI3,Steve,{'Size:': ' one size'},Buy a better pair.,1428105600,True,,Electronics
B000051WW9,,5,"After using this CD/MP3 for over a week and reading some of the posts here regarding this player let me make some recommendations regarding using this playe, especially for people who are having problem with this player.
SUMMARIES OF THIS PLAYER PROS 1. Price it's an incredible price for what you get 2. Battery life - play at least 4-5 hours of MP3 with a pair Rechargeable Ni-MH batteries (not supplied by Memorex) 3. Read ID3 Tags and supports sub-directories 4. 45 second ESP shock protection 5. Reads CDR and CDRW 6. Acceptable sound quality 7. Read MP3 files up to 192 kbp (even though the manual says up to 128 kbp) 8. TRUE random file play
CONS 1. Awkard user interface 2. Even more awkard manual (I am ashamed of its English - Chinese is my first language too!) 3. No backlight 4. Resume doesn't work if the player powered down 5. Does not support 256 kbp files
MUST READ SECTION 1. If you are having problem with frequent clicks, skipping in the middle of playing, or skipping with MINIMUM shaking - return the player - it's defective.  That's what happened to my first player.  I returned it and get the second one which is a REVISED edition (if you flip the player over you will see a little sticker that says Suffix A which means it's a revised edition).  Skipping while shaking is all eliminated and clicks/skips while playing is greatly reduced (though not 100% gone) 2. Thoroughly test your MP3 files on your computer first to make sure they don't contain pops and clicks.  3. Make sure you DO NOT use DIRECT CD to burn your MP3 disc - this has been mentioned before many times 4. EasyCD Creator is simply NOT a good program to use to burn MP3 because EasyCD only supports ISO-9660 Level 1 format which only supports 8 characters.  Burn your disc with NERO 4.0 or NERO 5.0 which supports ISO-9660 LEVEL 2.  Basically ISO9660 level 2 format supports file name longer than 8 characters.  With ISO-9660 Level 2 my MPD8505CP displays the first 12 characters of the file name w/o any file name artifact associated with ISO-9660 level 1 + Joliet.  This is the solution to file name problems people are having. 5. Currently I have not have experience with 700MB CDR or CDRW; once I test that I will post my thoughts","12 21, 2000",A2T36YOFHCDWAC,T. Lin,,My Thoughts on MPD8505CP,977356800,False,131,Electronics
B0000BVYT3,,5,"If a switch works, it's doing what it was supposed to do.  This was a very reasonable price and hasn't had any problems.  Netgear makes good equipment that works.","12 23, 2011",A1BQLUMAXH49VN,Avid Reader,"{'Capacity:': ' 05 Port', 'Model:': ' Unmanaged'}",a switch is a switch,1324598400,True,,Electronics
B00006BBIF,,5,"It fit in perfectly and connected perfectly. I saved a lot of money on it as well, plus it comes with a warranty what else can you want.","04 20, 2012",A12QFTYDRN3EYM,JohnathanRome,,Perfect,1334880000,False,,Electronics
B000065BPB,,4,"****UPDATE SEPTEMBER 13 2016****

I had to come back to say that these headphones still sound amazing, maybe better than ever. I have had no sound issues despite heavy use, though I did stop using them much during the last year (I moved and forgot all about them in an unpacked bag). The one thing is that the leathery parts have deteriorated badly and they look much more beat up than they should, but after all this time of use in a tropical country I'm okay with having to replace them.

********

I am absolutely in love with these headphones. The sound is great and clear, when you crank up the volume you get louder music with no distortion, though the bass is a bit lacking (they are monitors, after all). I have tested them with everything, from Classical to Death Metal and I love the performance. I get chills with all the little things I can appreciate thanks to them (even the little snap when the singer's mouth opens... Lovely)

I travel 4 hours a day several times a week with really noisy coworkers that, quite frankly have a taste for lame music and with earbuds we waged an eternal war with sheer volume (a war I was bound to lose because of the damage I was doing to my ears). When I put these babies on the first time I got misty-eyed... I could listen to music at a moderate level and their voices... Simply vanished! The isolation works incredibly well. I can only listen to some faint comments when the music goes low or between songs, but even then the noise reduction is considerable.

I also have used them for gaming and the detail is amazing! Specially on FPS games you feel you're really inside the game. Pair these up with a game like Mirror's Edge or Call of Duty and you will get some serious thrills.

My main concerns with these headphones were size and comfort. Due to reports that they were too small I honestly wouldn't have bought them if I didn't have a friend who was willing to buy them from me if I changed my mind. I have a big head (Baseball caps fit on the last two holes) and I was very pleased with the fit I got. I don't even use them at max and they sit atop my big head with comfort. Like I said, I use them for hours with no problems, though I should mention that in hot weather the leather-like material gets rather hot.

I feel the padding may not be too durable, the ""leather"" covering feels like it could be easily pierced and a pouch would have been very, very nice to have.

I should note I spent almost a week reading reviews, talking to friends who own several pairs on this scale before I made my choice. I learned a lot and the time spent paid off.

Overall, the Senns have been great for the month I have had them. I wouldn't hesitate to recommend them to my friends.","10 3, 2011",A1FTBU1A5H3LOS,XGibran,,Best purchase I've made,1317600000,True,2,Electronics
B000067VBM,,4,"I search for the best buy in these, and at the time, this was the best price.  They are all pretty much the same.  No complaints.  Pretty much run of the mill.","10 15, 2011",A3PIKGUUAKG4QZ,Pat S,,like all the rest,1318636800,True,,Electronics
B00004Z5D5,,2,"Not working for transferring files from an old computer to the new one.  I read articles and directions for the computer again, but it's not working.","04 28, 2016",A2S464FJWJ5P5E,Penny,"{'Color:': ' Red', 'Length:': ' 6-Foot (Molded)'}",Not working for transferring files from an old computer to ...,1461801600,True,,Electronics
B0000BZL8X,,4,"Used extensively for trip in Dominica, with high humidity, spray from waterfalls and sea spume, etc.  Can't say I really noticed the ""multi resistant coating"" doing a great job...filter surface didn't seem any easier to clean or wipe than my basic, non-MRC ND filter, and it did pick up oily sheen from sunscreened fingertips accidentally hitting it.

But the optical quality seems good, and the polarizer rotation is fairly smooth; those are the important parts, really.

I will say I wish it was packaged better: it comes in a plastic case with a thin foam sheet for padding on one side, and the case is slipped into a cardboard box.  BUT the case still doesn't ""lock"" shut that well.  Amazon's packaging was slightly sub-par (a couple pieces of that air-cell stuff in the box) for this particular order, and of the two polarizers ordered (one for me, one for a friend), one was half out of the case and risking getting scratched up in the cardboard box.  Doesn't seem to have...but a simple expedient of rubber-banding a piece of bubble wrap around it, or even just shrink-wrap atop the cardboard, should have prevented this.  Maybe my beef is more with Amazon's packaging in this case than with the actual filter product itself, so the 4-star review is just for the MRC not giving me the 'wow, water droplets roll right off' feeling he marketing mantra lead me to believe.","04 11, 2012",A3SWKQ5C1JA6KA,rtrski,{'Size:': ' 72 mm'},"Not sure how well the ""MRC"" is working",1334102400,True,,Electronics
B000067RFT,,5,No complaints.  Works as you would expect,"07 19, 2016",A2FPAHKNNP6HYT,Oxford 55,,Five Stars,1468886400,True,,Electronics
B000099O64,,4,Added to a co-worker's tool kit.,"07 2, 2016",A19KUMQP34RVVW,Robert S.,,Four Stars,1467417600,True,,Electronics
B00005N9D3,,2,"Edited January 18, 2015 - the connector has broken. It's been wiggly for a few weeks, and the sound kept going in and out. And now, it has literally split in 2. Not a very strong audio plug. Very disappointed. I'm changing my rating to a 2.

Bought these for my husband for Christmas. He uses them when he watches netflix on his iPad, and I've been known to steal his headphones when I go on netflix binges as well! They are awesome! By far my favorite headphones we've had! The ear part covers your whole ear completely, on all sides. The top part isn't too tight on your head either. We both wear glasses, and the band doesn't crush our glasses to our heads. The cord is really thick, and not too long. They are well built and a great value for the money! I highly recommend them!","01 3, 2015",A1ADN9JCD1212L,Chinah,"{'Product Packaging:': ' Standard Packaging', 'Style:': ' UR-20'}",Super comfortable! Terrible audio plug!!!!!,1420243200,True,,Electronics
B00009K79U,,5,I bought this for myself and have noticed my entire family has been using it! Everyone loves it,"06 8, 2016",A3H04WG2JTEY4C,Zany,{'Style:': ' 2 Outlet + USB + 6ft Cord'},Five Stars,1465344000,True,,Electronics
B000092TT0,,5,"Very happy with the Polk subwoofer, Good price for the great specs and reviews this receives.  Looks nice, sounds good, well built.

Note on J&R Music, who sold this:  The box arrived with a wet bottom, that was falling apart.  J&R paid for return shipping, and sent me another one in good conditions.  Their good/quick service turned an unhappy experience into a happy ending.  I'd be glad to deal with them again.

Russ","09 3, 2010",A2NSXY5L42ZUGO,R Gibbons,{'Style:': ' PSW505'},Very good speaker,1283472000,True,2,Electronics
